sku|store_number|description|regular_price|dept_code|sale_price|sale_qty|promo_start_date|promo_end_date|promo_min_qty|promo_limit_qty|promo_buy_qty|promo_get_qty|promo_tag|family_sale_code|tax_pct|bottle_deposit|cool|brand_name|product_name|size|uom|scale_flag|how_to_sell|avg_weight|wgt_selector|item_location
00024000162933|72|DM GREEN BEANS WHOLE|1.67|1||||||||||||||||14.50|OZ|N||||
00024000162896|72|DM GREEN BEANS FRENCH|1.25|1||||||||||||||||14.50|OZ|N||||
00203786000008|72|S'DALE CNTRY INN HAM HALF|4.99|5||||||||||||||||42|LB|Y||||
00073416020016|72|LUND RISOTTO CRM PRIMAVERA|3.29|1||||||||||||||||5.5|OZ|N||||
00024000162940|72|DM GREEN BEANS ITALIAN|1.67|1||||||||||||||||14.5|OZ|N||||
00024000163084|72|DM PEAS EG|1.25|1||||||||||||||||15|OZ|N||||
00041163453111|72|CARROT CHIPS 1 LB|2.49|4|4.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15151922||||||1|LB|N||||
00024000162957|72|DM LIMA BEANS|1.67|1||||||||||||||||15.50|OZ|N||||
00024000163176|72|DM SPINACH|1.25|1||||||||||||||||13.50|OZ|N||||
00024000162971|72|DM BEETS SLICED|1.25|1||||||||||||||||14.50|OZ|N||||
00030034024208|72|GE MID CONTAINER SOUP/SALAD|2.99|27|2.69|1|2018/06/14|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15007428||||||5|CT|N||||
00041223001016|72|SNOW FLOSS KRAUT|2.19|1||||||||||||||||27|OZ|N||||
00041223004017|72|SNOW FLOSS KRAUT BAVARIAN|1.49|1||||||||||||||||14|OZ|N||||
00041223001030|72|SNOW FLOSS SHREDDED KRAUT|1.49|1||||||||||||||||14|OZ|N||||
00054100030009|72|VLAS SAUERKRAUT-JAR|2.49|1||||||||||||||||32|OZ|N||||
00041500220222|72|FRENCHS FRIED ONIONS|2.39|1||||||||||||||||2.80|OZ|N||||
00041500220208|72|FRENCH'S FRIED ONIONS|3.79|1||||||||||||||||6|OZ|N||||
00044300121713|72|LACHOY CHOW MEIN NOODLES|1.79|1||||||||||||||||5|OZ|N||||
00044300121690|72|LACHOY CHOW MEIN NOODLES|2.29|1||||||||||||||||12|OZ|N||||
00044300123533|72|LACHOY CHINESE VEGETABLES|2.99|1||||||||||||||||28|OZ|N||||
00044300121119|72|LACHOY CHOW MN CHICKEN BP|4.99|1||||||||||||||||42|OZ|N||||
00044300125117|72|LACHOY SOY SAUCE|2.99|1||||||||||||||||15|OZ|N||||
00041390000904|72|KIKKOMAN SOY SAUCE|2.99|1||||||||||||||||15|OZ|N||||
00041390001055|72|KIKKOMAN LESS SODIUM SOY SAUCE|2.99|1||||||||||||||||10|OZ|N||||
00041390000027|72|KIKKOMAN SOY SAUCE|2.59|1||||||||||||||||10|OZ|N||||
00041390000058|72|KIKKOMAN TERIYAKI SCE BNS|2.59|1||||||||||||||||10|OZ|N||||
00041390047602|72|KIKKOMAN SWEET&SOUR SAUCE|2.59|1||||||||||||||||11.50|OZ|N||||
00070672711504|72|READS GERMAN POT SALAD|1.49|1|10.00|10|2018/06/28|2018/08/22|0|0|||Giant Eagle Advantage Card Price|15121959||||||15|OZ|N||||
00030034026851|72|GE FRUIT COCKTAIL HS|1.85|1||||||||||||||||30|OZ|N||||
00017600043719|72|BRUCE YAM CUT LITE SYRUP|1.99|1||||||||||||||||29|OZ|N||||
00017600043863|72|BRUCE'S YAM CUT LITE SYRUP|2.99|1||||||||||||||||40|OZ|N||||
00016000418202|72|BC JULIENNE SPEC POTATOES|1.50|1||||||||||||||||4.60|OZ|N||||
00016000415508|72|BC CHED CLASS CHED/BACON|1.50|1||||||||||||||||5.10|OZ|N||||
00016000395107|72|BC CHED CLASS 3 CHEESE|1.50|1||||||||||||||||5|OZ|N||||
00307660746553|72|TUMS ULTRA ASST BERRIES|8.69|10||||||||||||||||160|CT|N||||
00311017250600|72|LOTRIMIN AF FOOT DEO SPRAY 4.6|7.49|10||||||||||||||||4.60|OZ|N||||
00011140871023|72|HUNG JK INST POTATO|2.49|1||||||||||||||||15.30|OZ|N||||
00011140798009|72|HUNG JK INST POTATO 35SVG|3.49|1||||||||||||||||26.70|OZ|N||||
00027000388075|72|HUNT NO SALT TOMATO PASTE|0.79|1||||||||||||||||6|OZ|N||||
00024000041061|72|CONT TOMATO PASTE|0.89|1||||||||||||||||6|OZ|N||||
00027000390054|72|HUNT TOMATO SAUCE|0.79|1||||||||||||||||8|OZ|N||||
00027000390078|72|HUNT NO SALT TOMATO SAUCE|0.79|1||||||||||||||||8|OZ|N||||
00027000388273|72|HUNT TOMATO PASTE|2.19|1||||||||||||||||18|OZ|N||||
00024000342861|72|CONT TOMATO SCE ITALIAN|1.33|1||||||||||||||||15|OZ|N||||
00027000390146|72|HUNT TOMATO SAUCE|1.19|1||||||||||||||||15|OZ|N||||
00015839005003|72|GARDEN BLK BN ORG TORT CHIPS|3.49|89||||||||||||||||7.5|OZ|N||||
00027000390238|72|HUNT TOMATO SAUCE|2.29|1||||||||||||||||29|OZ|N||||
00024000044369|72|CONT TOMATO PASTE|2.19|1||||||||||||||||18|OZ|N||||
00024000044161|72|CONT TOMATO PASTE|1.49|1||||||||||||||||12|OZ|N||||
00024000044567|72|CONT TOMATO PASTE ITALIAN|0.89|1||||||||||||||||6|OZ|N||||
00024000133568|72|CONT TOMATO PUREE|1.99|1||||||||||||||||29|OZ|N||||
00024000343363|72|CONT TOMATO SAUCE|0.60|1||||||||||||||||8|OZ|N||||
00024000343561|72|CONT TOMATO SAUCE|1.99|1||||||||||||||||29|OZ|N||||
00024000342762|72|CONT TOM SCE X-THICK&ZEST|1.33|1||||||||||||||||15|OZ|N||||
00043194161768|72|SCUNCI DMD SPR GRIP BARRETTE|3.29|49||||||||||13532151||||||3|PK|N||||
00052092220026|72|HF UTILITY PAN  2CT|4.29|11||||||||||||||||2|PK|N||||
00027000379097|72|HUNT CRUSHED TOMATOES|1.99|1||||||||||||||||28|OZ|N||||
00024000019381|72|DM ORG STEWED NSA TOMATOES|1.25|1||||||||||||||||14.50|OZ|N||||
00027000380116|72|HUNT WHOLE PEELED TOMATO|1.99|1||||||||||||||||28|OZ|N||||
00030034080587|72|GE CHICKEN & RICE SOUP|1.49|1||||||||||||||||10.50|OZ|N||||
00030000072103|72|QKR QUICK SCOTCH BARLEY|2.39|1||||||||||||||||11|OZ|N||||
00025200001138|72|HURST HAMBEEN 15 BEAN SOUP|3.29|1||||||||||||||||20|OZ|N||||
00092325333314|72|ANNIES RSBERRY VINAIGRET|3.49|1||||||||||||||||8|OZ|N||||
00025484000063|72|WRAPPERS WONTON 6/12 OZ.|3.49|4|5.00|2|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15153927||||||1|LB|N||||
00051000121141|72|SWANSON CHIX BROTH-ASEPTIC|2.99|1||||||||||||||||32|OZ|N||||
00054800010073|72|UNC BEN CONVERTED RICE|8.99|1||||||||||||||||5|LB|N||||
00024300042027|72|LD CHOC CHIP CRM PIES|1.79|90||||||||||||||||9.7|OZ|N||||
00017400100773|72|SUCCESS RICE|2.59|1||||||||||||||||14|OZ|N||||
00039978001245|72|BRM BULGUR RED WHEAT ALA|3.99|44||||||||||||||||28|OZ|N||||
00017400118150|72|MINUTE RICE LONG GRAIN WHITE|5.79|1||||||||||||||||42|OZ|N||||
00017400118105|72|MINUTE RICE|4.49|1||||||||||||||||28|OZ|N||||
00017400118457|72|MINUTE INSTANT BROWN RICE|2.49|1||||||||||||||||14|OZ|N||||
00030034018429|72|GE CHERRY PIE FILLING|1.99|44||||||||||||||||21|OZ|N||||
00030034010751|72|GE HASHBROWNS SOUTHERN|2.99|36|10.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15085139||||||32|OZ|N||||
00054800010028|72|UNC BEN RICE|2.79|1||||||||||||||||16|OZ|N||||
00054800040230|72|UNC BEN RICE BOIL BAG LG|2.99|1||||||||||||||||15.80|OZ|N||||
00054800020010|72|UNC BEN ORIG WILD RICE|2.39|1||||||||||||||||6|OZ|N||||
00054800020119|72|UNC BEN FST COOK WLD RICE|2.39|1||||||||||||||||6.20|OZ|N||||
00069276020037|72|PATAK CHUTNEY SWEET MANGO|5.99|1||||||||||||||||12|OZ|N||||
00054800120017|72|UNC BEN WHL GRAIN BROWN RICE|2.99|1||||||||||||||||14|OZ|N||||
00054800010080|72|UNC BEN CONVERTED RICE|4.49|1||||||||||||||||32|OZ|N||||
00277823000009|72|8" SL HOLIDAY YELLOW|7.99|58|4.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15084066||||||25|OZ|Y||||
00043100750260|72|MEAD PRESS/SEAL 5X9" ENVELOPES|2.99|11||||||||||||||||1|EA|N||||
00077567254276|72|BREYERS CHERRY VANILLA|5.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113330||||||48|OZ|N||||
00074785052806|72|VALLEY FRESH WHITE CHICKN|1.99|1||||||||||||||||5|OZ|N||||
00054800110018|72|UNC BEN ORIG BROWN RICE|1.79|1||||||||||||||||16|OZ|N||||
00015300430532|72|GG RAR SPANISH|1.19|1|1.19|1|2017/12/29|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14134711||||||6.8|OZ|N||||
00015300430594|72|GG RAR PILAF|1.19|1|1.19|1|2017/12/29|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14134711||||||7.25|OZ|N||||
00015300430488|72|GG RAR FRIED RICE|1.19|1|1.19|1|2017/12/29|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14134711||||||6.20|OZ|N||||
00010900000246|72|REYNOLDS FOIL HD 37.5 SQ FT|4.79|27||||||||||||||||37.50|SF|N||||
00015300430235|72|GG RAR CHICKEN|1.19|1|1.19|1|2017/12/29|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14134711||||||6.90|OZ|N||||
00041000022784|72|KNORR RICE&SC CHED BROCC|1.00|1||||||||||||||||5.7|OZ|N||||
00015300430280|72|GG RAR BEEF|1.19|1|1.19|1|2017/12/29|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14134711||||||6.80|OZ|N||||
00041000022593|72|KNORR RICE&SC RICE MEDLY|1.00|1||||||||||||||||5.60|OZ|N||||
00041000022661|72|KNORR RICE&SC CHICKEN|1.00|1||||||||||||||||5.6|OZ|N||||
00041000022623|72|KNORR RICE&SC CRMY CHKN|1.00|1||||||||||||||||5.70|OZ|N||||
00041000022630|72|KNORR RICE&SC CHKN BROCC|1.00|1||||||||||||||||5.5|OZ|N||||
00041000022685|72|KNORR RICE&SC SPANISH|1.00|1||||||||||||||||5.60|OZ|N||||
00072251001051|72|N E PILAF|2.99|1||||||||||||||||6.09|OZ|N||||
00051000029546|72|CAMP PORK & BEANS|1.69|1||||||||||||||||23.81|OZ|N||||
00051000028587|72|CAMP PORK & BEANS|3.29|1||||||||||||||||53.25|OZ|N||||
00039400016120|72|BUSH BEANS BAKED|1.69|1||||||||||||||||16|OZ|N||||
00039400016144|72|BUSH BEANS BAKED|2.39|1|5.00|3|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15076410||||||28|OZ|N||||
00051000224361|72|CAMP SPAGHETTIO'S W/MEATBALLS|1.00|1||||||||||||||||15.60|OZ|N||||
00051000025203|72|CAMP SPAGHETTIO'S W/MTBL|2.29|1||||||||||||||||22.22|OZ|N||||
00051000025234|72|CAMP SPAGHETTIO'S|1.49|1||||||||||||||||22.40|OZ|N||||
00051000025241|72|CAMP SPAGHETTIO'S|1.00|1||||||||||||||||15.80|OZ|N||||
00035733005794|72|TURNER'S RASPBERRY TEA COOLER|1.95|35||||||||||||||||64|OZ|N||||
00064144043026|72|*CB BEEFARONI|0.99|1||||||||||||||||15|OZ|N||||
00064144043224|72|*CB SPAGHETTI & MEATBALLS|0.99|1||||||||||||||||15|OZ|N||||
00064144043422|72|CB DOUBLE CHEESE PIZZA|3.79|1||||||||||||||||31.90|OZ|N||||
00231389000002|72|BF LN MD CAB FILET MIGNON STK|19.99|24||||||||||||||||1|LB|Y||||
00070200510098|72|DRESSING MARZ LT RANCH|4.49|1||||||||||||||||15|OZ|N||||
00030034026981|72|GE VERI-GREEN FRENCH BEAN|0.79|1||||||||||||||||14.50|OZ|N||||
00250102000006|72|GE FRSH BI TKY BREAST|3.69|5||||||||||||||||30|LB|Y||||
00072098002501|72|MRS WEISS KLUSKI EGG NDL|3.29|1||||||||||||||||16|OZ|N||||
00072098003003|72|MRS WEISS HALUSKA NOODLE|2.59|1||||||||||||||||8|OZ|N||||
00041167340318|72|ULTRA SWIM CONDITIONER|4.99|49||||||||||||||||7|OZ|N||||
00044700008782|72|OM BOLOGNA-BEEF|4.99|5||||||||||||||||12|OZ|N||||
00381370032113|72|JJ BABY BED TIME BATH 15 OZ|5.99|39||||||||||||||||15|OZ|N||||
00033400612832|72|LIGHT N FLUFFY WIDE NDLE|1.99|1||||||||||||||||12|OZ|N||||
00033400612825|72|LIGHT N FLUFFY MEDIUM NDL|1.99|1||||||||||||||||12|OZ|N||||
00033400612801|72|LIGHT N FLUFFY X-WIDE NDL|1.99|1||||||||||||||||12|OZ|N||||
00071730007164|72|NOYOLKS BROAD NOODLES|1.99|1||||||||||||||||12|OZ|N||||
00071730007157|72|NOYOLKS X-BROAD NOODLES|1.99|1||||||||||||||||12|OZ|N||||
00018000002108|72|PILL GRAND FLAKY BMILK 8CT|2.00|35||||||||||||||||16.30|OZ|N||||
00041000022869|72|KNORR PSTA&SC CHDR BROC|1.00|1||||||||||||||||4.30|OZ|N||||
00041000022906|72|KNORR PSTA&SC CREAMY GARLIC|1.00|1||||||||||||||||4.40|OZ|N||||
00041000022463|72|KNORR NDL&SC W/CHICKEN|1.00|1||||||||||||||||4.3|OZ|N||||
00041000022494|72|KNORR NDL&SC W/BUTTER|1.00|1||||||||||||||||4.50|OZ|N||||
00041000022531|72|KNORR NDL&SC ALFREDO|1.00|1||||||||||||||||4.4|OZ|N||||
00077652082562|72|STASH MANGO PASSION FRUIT TEA|3.29|67||||||||||||||||20|CT|N||||
00041000022982|72|KNORR NDL&SC CRM CHICKEN|1.00|1||||||||||||||||4.20|OZ|N||||
00021000658831|72|KR MAC & CHEESE DINNER|1.19|1|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||7.25|OZ|N||||
00021000658978|72|KR SPIRAL MACARONI DINNER|1.29|1|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15066893||||||5.5|OZ|N||||
00021000658947|72|KR MACARONI & CHEESE FMLY|2.69|1||||||||||||||||14.5|OZ|N||||
00021000658930|72|KR VELVEETA & SHELLS|3.49|1||||||||||||||||12|OZ|N||||
00021000656431|72|KR VELV ROTINI CHS & BROC|3.49|1||||||||||||||||9.4|OZ|N||||
00021000658862|72|KR DELUXE MAC & CHEESE|3.49|1||||||||||||||||14|OZ|N||||
00016000159754|72|BC HAMB HELP CRMY STROGAN|1.50|1||||||||||||||||6.40|OZ|N||||
00043695056310|72|CRSNT PKT PEPPERONI PIZZA|2.79|36|10.00|4|2018/03/01|2018/12/31|0|0|||Giant Eagle Advantage Card Price|14588400||||||9|OZ|N||||
00044500976489|72|HLSHR DSLCT HNY HAM-ULTRA THN|4.99|5|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15084931||||||9|OZ|N||||
00016000414204|72|BC HAMB HELP BEEF PASTA|1.50|1||||||||||||||||5.90|OZ|N||||
00041196010138|72|PROG CLASSICS TOMATO BASIL|1.79|1||||||||||||||||19|OZ|N||||
00016000139251|72|BC HAMB HELP CHEESEBURGER MAC|1.50|1||||||||||||||||6|OZ|N||||
00016000411302|72|BC HAMB HELP LASAGNA DIN|1.50|1||||||||||||||||6.90|OZ|N||||
00036800201606|72|FC STUFFING MIX CHICKEN|1.79|69||||||||||||||||6|OZ|N||||
00071169770080|72|BETTY CROCKER DECO ICING ORNGE|6.49|44||||||||||||||||6.40|OZ|N||||
00043000285886|72|STOVE TOP FLEX CHICKEN|3.99|69||||||||||||||||12|OZ|N||||
00043000285558|72|STOVE TOP STUFF TURKEY|2.29|69||||||||||||||||6|OZ|N||||
00043000285329|72|STOVE TOP STUFF CORNBREAD|2.29|69||||||||||||||||6|OZ|N||||
00043000285916|72|STOVE TOP STUFF PORK|2.29|69||||||||||||||||6|OZ|N||||
00353014463614|72|DELSYM ADULT LIQUID ORANGE 3OZ|11.49|10||||||||||||||||3|OZ|N||||
00043000285893|72|STOVE TOP CHICK LOW SODIUM|2.29|69||||||||||||||||6|OZ|N||||
00043000285213|72|STOVE TOP STUFF CHICKEN|2.29|69||||||||||||||||6|OZ|N||||
00044700000533|72|OM WIENER-CHEESE|6.29|5|7.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15082899||||||16|OZ|N||||
00064144043064|72|*CB MINI RAVIOLI|0.99|1||||||||||||||||15|OZ|N||||
00064144043156|72|*CB BEEF RAVIOLI|0.99|1||||||||||||||||15|OZ|N||||
00064144043170|72|*CB BEEF RAVIOLI|2.59|1||||||||||||||||40|OZ|N||||
00064144043101|72|*CB MINI BEEF RAVIOLI|2.59|1||||||||||||||||40|OZ|N||||
00073570130033|72|HELUVA BACON HRSERADISH|2.00|35|5.00|3|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15119083||||||12|OZ|N||||
00051500017012|72|SMKR NATL CHNKY PNUT BTR|3.99|69||||||||||||||||16|OZ|N||||
00051500017005|72|SMKR NATL CRMY PNUT BTR|3.99|69||||||||||||||||16|OZ|N||||
00051500017043|72|SMKR UNSLT NAT CRMY P BTR|3.29|69||||||||||||||||12|OZ|N||||
00037600006415|72|SKIPPY CHUNKY PEANUT BUTTER|2.79|69||||||||||||||||16.30|OZ|N||||
00051500241776|72|JIF CREAMY PEANUT BUTTER|4.79|69||||||||||||||||28|OZ|N||||
00037000004110|72|JIF CRUNCHY PEANUT BUTTER|4.79|69||||||||||||||||28|OZ|N||||
00051500720028|72|JIF CRUNCHY PEANUT BUTTER|6.79|69||||||||||||||||40|OZ|N||||
00071249210642|72|LOR*EXCELLENCE-DRK BLND 7|7.99|49||||||||||||||||1|EA|N||||
00037600006422|72|SKIPPY PNUT BUTTER CREAMY|2.79|69||||||||||||||||16.30|OZ|N||||
00037600006811|72|SKIPPY RDC FAT CREAMY PNUT BTR|2.79|69||||||||||||||||16.30|OZ|N||||
00029991920012|72|JIF CREAMY PEANUT BUTTER|6.79|69||||||||||||||||40|OZ|N||||
00051500243312|72|JIF CREAMY PEANUT BUTTER|10.49|69||||||||||||||||4|LB|N||||
00051500000847|72|SMKR ORANGE MARMALADE|2.99|69|2.49|1|2018/04/26|2019/04/24|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00051500000557|72|SMKR GOOBER JELLY|3.29|69||||||||||||||||18|OZ|N||||
00051500006863|72|SMKR STRAWBERRY PRESERVES*|3.59|69||||||||||||||||18|OZ|N||||
00051500006931|72|SMKR GRAPE JELLY|3.29|69||||||||||||||||18|OZ|N||||
00036800054530|72|TOPCARE CALLOUS REMOVER|3.29|10||||||||||||||||6|CT|N||||
00093709101505|72|PAMELA'S SHORTBREAD LEMON COOK|4.99|90||||||||||||||||7.25|OZ|N||||
00041800000050|72|WELCH CONCORD GRAPE JELLY|2.39|69||||||||||||||||30|OZ|N||||
00041800000081|72|WELCH CONCORD GRAPE JAM|2.39|69||||||||||||||||30|OZ|N||||
00041800000197|72|WELCH SQZ GRAPE JELLY|2.39|69||||||||||||||||20|OZ|N||||
00037323002022|72|MMAN APPLE BUTTER|4.59|69||||||||||||||||28|OZ|N||||
00051500016695|72|SMKR LOW SUG STRAW SPREAD|4.39|69||||||||||||||||15.50|OZ|N||||
00051500023259|72|SMKR SIMP FRT STRAWBERRY|3.29|69||||||||||||||||10|OZ|N||||
00051500023273|72|SMKR SIMP FRT BLACKBERRY|3.29|69||||||||||||||||10|OZ|N||||
00051500023310|72|SMKR SIMP FRT APRICOT|3.29|69||||||||||||||||10|OZ|N||||
00051500022030|72|SMKR BLACK RASPBERRY JELLY|3.29|69|2.79|1|2018/04/26|2019/04/24|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00051500022085|72|SMKR GRAPE JELLY|3.29|69|2.49|1|2018/04/26|2019/04/24|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00051500000755|72|SMKR APRICOT PRESERVES|2.99|69|2.49|1|2018/04/26|2019/04/24|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00051500000946|72|SMKR SDLS STRAWBERRY JAM|2.99|69|2.49|1|2018/04/26|2019/04/24|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00051500000953|72|SMKR STRAWBERRY PRESERVES|2.99|69|2.49|1|2018/04/26|2019/04/24|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00051500006757|72|SMKR APRICOT PRESERVES|3.59|69||||||||||||||||18|OZ|N||||
00051500006832|72|SMKR RED RASP PRESERVES*|3.89|69||||||||||||||||18|OZ|N||||
00051500001639|72|SMKR STRAWBERRY JAM*|4.29|69||||||||||||||||32|OZ|N||||
00051500006788|72|SMKR GRAPE JAM|3.29|69||||||||||||||||18|OZ|N||||
00051500012499|72|SMKR GRAPE JAM*|2.89|69||||||||||||||||32|OZ|N||||
00051500006795|72|SMKR ORANGE MARMALADE*|3.59|69||||||||||||||||18|OZ|N||||
00017000010168|72|DIAL ALOE  LIQUID PUMP|1.25|110|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15066348||||||7.50|OZ|N||||
00051500000908|72|SMKR SDLS BLACKBERRY JAM|2.99|69|2.79|1|2018/04/26|2019/04/24|0|0|||Giant Eagle Advantage Card Price|||||||12|OZ|N||||
00051500006962|72|SMKR STRAWBERRY JELLY|3.59|69||||||||||||||||18|OZ|N||||
00051500001622|72|SMKR GRAPE JELLY*|2.89|69||||||||||||||||32|OZ|N||||
00038000001109|72|KELL CORN FLAKES|3.29|44|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15117901||||||12|OZ|N||||
00038000001208|72|KELL CORN FLAKES|3.79|44||||||||||||||||18|OZ|N||||
00038000005107|72|KELL RICE KRISPIES|3.29|44|2.89|1|2018/03/22|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||9|OZ|N||||
00038000291210|72|KELL RICE KRISPIES|3.99|44||||||||||||||||18|OZ|N||||
00037498002070|72|HAGAN IC PENNSYLVANIA VANILLA|5.49|96|10.00|3|2018/06/28|2018/07/18|0|0|||Giant Eagle Advantage Card Price|15084216||||||48|OZ|N||||
00038000049002|72|KELL FRST MINI WHT BITE SZ|3.79|44||||||||||||||||18|OZ|N||||
00038000049200|72|KEL FRST MINI WHT BITE SZ|4.49|44||||||||||||||||24|OZ|N||||
00038000016110|72|KELL SPECIAL K|3.49|44||||||||||||||||12|OZ|N||||
00038000016219|72|KELL SPECIAL K|4.99|44||||||||||||||||18|OZ|N||||
00038000035104|72|KELL CRISPIX|5.49|44||||||||||||||||18|OZ|N||||
00030034021924|72|GE FRUITION KIWI STRAW FLV WTR|0.75|67|1.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||1|LT|N||||
00038000052200|72|KELL FUN PAK|3.99|44||||||||||||||||8|CT|N||||
00050000530328|72|CARN BRKF ESS CRM MLK CHC 10PK|5.99|44||||||||||||||||12.60|OZ|N||||
00050000530625|72|CARN BRKFS ESS FRNCH VAN 10 PK|5.99|44||||||||||||||||12.60|OZ|N||||
00030000055793|72|QKR GR BAR LO FT CHOC CHK|2.79|44|4.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15074073||||||6.70|OZ|N||||
00030000055755|72|QKR CHEW GRAN BAR CHOC CHIP|2.79|44|4.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15074073||||||6.70|OZ|N||||
00038000358005|72|KELL NUT GRN RASPBERRY BARS|3.29|44||||||||||||||||10.40|OZ|N||||
00038000359002|72|KELL NUT GRN STRAWBERRY BARS|3.29|44||||||||||||||||10.40|OZ|N||||
00038000357008|72|KELL NUT GRN BLUEBERRY BARS|3.29|44||||||||||||||||10.40|OZ|N||||
00041548034850|72|EDY'S  BUTTER PECAN|5.99|96||||||||||14963696||||||48|OZ|N||||
00016000264601|72|NV GRANOLA BAR HONEY|3.49|44||||||||||||||||8.9|OZ|N||||
00043000014240|72|POST HONEY BNCHS OF OATS|3.29|44||||||||||||||||14.50|OZ|N||||
00043000014257|72|POST HONEY BNCHS W/ALMOND|3.29|44||||||||||||||||14.50|OZ|N||||
00043000114605|72|POST RAISIN BRAN|3.29|44||||||||||||||||20|OZ|N||||
00043000126110|72|PST GRT GRAIN RSN/DT/PECAN|3.99|44||||||||||||||||16|OZ|N||||
00074401760412|72|R.S. WHITE BROWN WILD RED RICE|7.99|1||||||||||||||||21|OZ|N||||
00884912116505|72|POST BANANA NUT CRUNCH|3.99|44||||||||||||||||15.50|OZ|N||||
00043000129715|72|POST FRUITY PEBBLES|2.99|44||||||||||||||||11|OZ|N||||
00043000129517|72|POST COCOA PEBBLES|2.99|44||||||||||||||||11|OZ|N||||
00030034000622|72|GE 2% R/F PLASTIC 12300|3.46|35||||||||||||||||128|OZ|N||||
00027271113284|72|BRNS. FRNCH VINGRT DRESSING|3.99|1||||||||||||||||12|OZ|N||||
00016000275287|72|GM CHEERIOS|4.29|44||||||||||||||||18|OZ|N||||
00016000275058|72|GM FIBER ONE CEREAL|4.49|44||||||||||||||||16.20|OZ|N||||
00030000010204|72|QKR OLD FASHIONED OATS|2.99|44||||||||||14303749||||||18|OZ|N||||
00030000010402|72|QKR OLD FASHIONED OATS|4.99|44||||||||||||||||42|OZ|N||||
00030000011805|72|QKR QUICK OATS|2.99|44||||||||||14303749||||||18|OZ|N||||
00030000011904|72|QKR INST OATS MPL&BRN SGR|3.29|44||||||||||||||||15.1|OZ|N||||
00030000013809|72|QKR INST OATS APLE CINAM|3.29|44||||||||||||||||15.10|OZ|N||||
00030000012109|72|QKR INST OATS REGULAR|3.29|44||||||||||||||||11.8|OZ|N||||
00030000012000|72|QKR QUICK OATS|4.99|44||||||||||||||||42|OZ|N||||
00030000014608|72|QKR INST OATS VARIETY PAK|3.29|44||||||||||||||||15.10|OZ|N||||
00226208000004|72|BELGIOIOSO SHARP PROVOLONE-CD|11.99|19||||||||||||||||20|LB|Y||||
00030000064306|72|QKR OAT SQUARES|3.99|44|3.99|1|2018/02/15|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14577014||||||14|OZ|N||||
00030000065310|72|QKR CAP'N CRUNCH|2.79|44||||||||||||||||14|OZ|N||||
00030000063408|72|QKR LIFE|3.29|44||||||||||||||||13|OZ|N||||
00030000061107|72|QKR LIFE|3.99|44||||||||||||||||18|OZ|N||||
00030000030509|72|QKR YELLOW CORNMEAL|2.29|44||||||||||||||||24|OZ|N||||
00030000041604|72|QKR QUICK GRITS|1.99|44||||||||||||||||24|OZ|N||||
00632565000029|72|FIJI ARTESIAN WATER 1 LT|2.19|67||||||||||||||||1|LT|N||||
00043000180624|72|NAB/POST SPN SZ SHRED WHT|2.99|44||||||||||||||||16.40|OZ|N||||
00043000180051|72|NAB/POST SHRED WHEAT BSCT|2.99|44||||||||||||||||15|OZ|N||||
00030000065006|72|QKR CAP'N CRUNCH PNUT BTR|2.79|44||||||||||||||||12.50|OZ|N||||
00043000180594|72|NAB/POST SPN SHRD WHT/BRN|2.99|44||||||||||||||||18|OZ|N||||
